league,season,population,team,dimension,category,unit,source,off_n,off_freq,off_ppp,off_ppp_pctl,def_n,def_ppp,def_ppp_pctl
wbb,2026,Big Ten,MSU,creation,assisted,made_fg,espn_derived,560,0.5773195876288659,2.392857142857143,65,465,2.4,59
wbb,2026,Big Ten,MSU,creation,unassisted,made_fg,espn_derived,410,0.422680412371134,2.0390243902439025,6,319,2.0940438871473352,53
wbb,2026,Big Ten,MSU,shot_zone,above_break_3,attempt,espn_derived,447,0.21879588839941264,1.0469798657718121,88,529,0.998109640831758,76
wbb,2026,Big Ten,MSU,shot_zone,at_rim,attempt,espn_derived,578,0.28291727851199217,1.2941176470588236,47,434,1.207373271889401,29
wbb,2026,Big Ten,MSU,shot_zone,corner_3,attempt,espn_derived,203,0.09936368086147822,1.1822660098522169,71,136,0.8823529411764706,12
wbb,2026,Big Ten,MSU,shot_zone,mid_range,attempt,espn_derived,190,0.0930004894762604,0.6105263157894737,18,254,0.6535433070866141,47
wbb,2026,Big Ten,MSU,shot_zone,paint,attempt,espn_derived,625,0.3059226627508566,0.9664,94,483,0.9233954451345756,100
wbb,2026,Big Ten,NEB,ball_security,dead_ball_to,possession,espn_derived,186,0.07962328767123288,0,94,300,0,12
wbb,2026,Big Ten,NEB,ball_security,live_ball_to,possession,espn_derived,255,0.1091609589041096,0.00784313725490196,47,285,0,38
wbb,2026,Big Ten,NEB,ball_security,no_turnover,possession,espn_derived,1895,0.8112157534246576,1.3176781002638522,71,1755,1.2176638176638177,29
wbb,2026,Big Ten,NEB,context,halfcourt,possession,espn_derived,1808,0.773972602739726,0.9845132743362832,82,1842,0.8327904451682954,59
wbb,2026,Big Ten,NEB,context,second_chance,possession,espn_derived,286,0.12243150684931507,1.1608391608391608,59,278,1.079136690647482,59
wbb,2026,Big Ten,NEB,context,transition,possession,espn_derived,242,0.1035958904109589,1.5991735537190082,94,220,1.3772727272727272,53
wbb,2026,Big Ten,NEB,creation,assisted,made_fg,espn_derived,576,0.620021528525296,2.3871527777777777,59,429,2.3962703962703964,47
wbb,2026,Big Ten,NEB,creation,unassisted,made_fg,espn_derived,353,0.379978471474704,2.082152974504249,47,367,2.0572207084468666,12
wbb,2026,Big Ten,NEB,shot_zone,above_break_3,attempt,espn_derived,578,0.29414758269720104,0.9809688581314879,35,477,0.9182389937106918,47
wbb,2026,Big Ten,NEB,shot_zone,at_rim,attempt,espn_derived,477,0.24274809160305344,1.4046121593291405,94,431,1.368909512761021,100
