season,athlete_id,athlete_display_name,athlete_position_abbreviation,team_id,team_short_display_name,games_played,first_game_date,last_game_date,games_started,minutes_total,pts_total,fgm_total,fga_total,fg3m_total,fg3a_total,ftm_total,fta_total,oreb_total,dreb_total,reb_total,ast_total,stl_total,blk_total,tov_total,pf_total,team_minutes_total,team_fgm_total,team_fga_total,team_fg3a_total,team_ftm_total,team_fta_total,team_oreb_total,team_dreb_total,team_reb_total,team_tov_total,opp_oreb_total,opp_dreb_total,opp_reb_total,mpg,ppg,rpg,apg,spg,bpg,tovpg,oreb_pg,dreb_pg,fg_pct,fg3_pct,ft_pct,efg_pct,ts_pct,pts_per_36,reb_per_36,ast_per_36,stl_per_36,blk_per_36,tov_per_36,oreb_per_36,dreb_per_36,usg_weight,usage,ast_denom,ast_pct,tov_denom,tov_pct,oreb_chances,oreb_pct,dreb_chances,dreb_pct,threepar,fta_rate,ts_weight,efg_weight,ast_weight,stl_weight,tov_weight,oreb_weight,dreb_weight,fg3_weight,ft_weight,threepar_weight,fta_rate_weight,usage_pctile_pos,ts_pctile_pos,efg_pctile_pos,ast_pctile_pos,stl_pctile_pos,tov_pctile_pos,oreb_pctile_pos,dreb_pctile_pos,fg3_pctile_pos,ft_pctile_pos,threepar_pctile_pos,fta_rate_pctile_pos,usage_pos_avg,ts_pos_avg,efg_pos_avg,ast_pos_avg,stl_pos_avg,tov_pos_avg,oreb_pos_avg,dreb_pos_avg,fg3_pos_avg,ft_pos_avg,threepar_pos_avg,fta_rate_pos_avg,usage_pos_avg_pctile,ts_pos_avg_pctile,efg_pos_avg_pctile,ast_pos_avg_pctile,stl_pos_avg_pctile,tov_pos_avg_pctile,oreb_pos_avg_pctile,dreb_pos_avg_pctile,fg3_pos_avg_pctile,ft_pos_avg_pctile,threepar_pos_avg_pctile,fta_rate_pos_avg_pctile,headshot_url
2026,4433386,Jaylyn Sherrod,G,20,Dream,10,2026-07-17,2026-08-16,1,71,23,7,24,2,5,7,7,0,9,9,11,5,2,3,11,8034,1254,2855,1092,770,979,437,985,1422,524,258,967,1225,7.1,2.3,0.9,1.1,0.5,0.2,0.3,0,0.9,0.2916666666666667,0.4,1,0.3333333333333333,0.42466765140324964,11.661971830985916,4.563380281690141,5.577464788732394,2.535211267605634,1.0140845070422535,1.5211267605633803,0,4.563380281690141,30.08,0.17868318643117362,48.410754294249436,0.22722223936317917,30.08,0.0997340425531915,62.03883495145631,0,54.92469504605427,0.16386071861579776,0.20833333333333334,0.2916666666666667,27.08,24,48.410754294249436,71,30.08,62.03883495145631,54.92469504605427,5,7,24,24,0.2752994044632534,0.03295410277861152,0.006153984367981313,0.5856937059506037,0.16059726123038354,0.151955945550926,0.005148487822444952,0.9598527580814229,0.8532580810672139,0.9974787267570123,0.025559248944389542,0.5670649537328183,0.2183536305952321,0.5562930665627853,0.5086021022369958,0.20407717661994423,0.9321540309446514,0.14602102920965948,0.02842820220032798,0.10533290196586335,0.3444843509492047,0.8241411913016073,0.43774144281735694,0.28505974305992277,0.5460825766956455,0.4364687932383934,0.5026784259565209,0.5408217699467427,0.5556928965566764,0.5279163627113468,0.6233298955152561,0.5119662601648649,0.4994043012061814,0.453301692778582,0.6053406351782851,0.544010543161639,https://a.espncdn.com/i/headshots/wnba/players/full/4433386.png
2026,4433402,Angel Reese,F,20,Dream,40,2026-05-09,2026-08-30,39,1241,628,221,507,9,50,177,241,198,292,490,112,72,26,126,148,8034,1254,2855,1092,770,979,437,985,1422,524,258,967,1225,31.025,15.7,12.25,2.8,1.8,0.65,3.15,4.95,7.3,0.4358974358974359,0.18,0.7344398340248963,0.4447731755424063,0.5122014876680152,18.217566478646255,14.214343271555197,3.2489927477840452,2.088638195004029,0.7542304593070105,3.6551168412570507,5.74375503626108,8.470588235294118,739.04,0.2511657221651935,747.5175504107543,0.1498292581069929,739.04,0.17049144836544708,1084.368932038835,0.18259468170829973,960.0217824246951,0.30415976527376837,0.09861932938856016,0.47534516765285995,613.04,507,747.5175504107543,1241,739.04,1084.368932038835,960.0217824246951,50,241,507,507,0.87304921447791,0.25030200409411407,0.12053988082417977,0.7878277791084474,1,0.7399270896623558,1,0.9857251231544397,0.04288240495137047,0.5263035921205098,0.26139708521789073,0.9414889798262618,0.20109525277908555,0.5576019105865703,0.517768684040491,0.12420123916161148,0.8692183950177319,0.141372276712091,0.07306816022078576,0.18544112394679418,0.3297966401414677,0.747856315179606,0.32479000646133965,0.3097853399382583,0.48257248911195416,0.4131951780434178,0.48278876487058314,0.6239137397863301,0.5937270061966523,0.5531904399638512,0.6316023323871088,0.5313139682280483,0.4814167576845061,0.5735587212868926,0.48200833639507923,0.518404682570853,https://a.espncdn.com/i/headshots/wnba/players/full/4433402.png
2026,4433403,Caitlin Clark,G,5,Fever,37,2026-05-09,2026-08-28,37,1147,826,265,585,111,299,185,222,11,132,143,307,36,18,171,115,8109,1365,2777,1055,733,905,311,1018,1329,536,336,922,1258,31,22.324324324324323,3.864864864864865,8.297297297297296,0.972972972972973,0.4864864864864865,4.621621621621622,0.2972972972972973,3.5675675675675675,0.452991452991453,0.3712374581939799,0.8333333333333334,0.5478632478632479,0.6049686529559969,25.925021795989537,4.4882301656495205,9.635571054925894,1.129904097646033,0.5649520488230165,5.367044463818657,0.34524847428073235,4.142981691368788,853.6800000000001,0.3252479931621015,700.3810580836108,0.43833281391135315,853.6800000000001,0.20030924936744446,872.0255271920089,0.012614309623963498,957.6014305093107,0.13784440561016537,0.5111111111111111,0.37948717948717947,682.6800000000001,585,700.3810580836108,1147,853.6800000000001,872.0255271920089,957.6014305093107,299,222,585,585,1,0.7988811474624654,0.7636330967568054,0.9961912909035241,0.5943733041367163,0.89379185663489,0.1653649534340239,0.856167832029665,0.6790148794253463,0.5028364323983612,0.7394663552241487,0.7989848171772527,0.2183536305952321,0.5562930665627853,0.5086021022369958,0.20407717661994423,0.9321540309446514,0.14602102920965948,0.02842820220032798,0.10533290196586335,0.3444843509492047,0.8241411913016073,0.43774144281735694,0.28505974305992277,0.5460825766956455,0.4364687932383934,0.5026784259565209,0.5408217699467427,0.5556928965566764,0.5279163627113468,0.6233298955152561,0.5119662601648649,0.4994043012061814,0.453301692778582,0.6053406351782851,0.544010543161639,https://a.espncdn.com/i/headshots/wnba/players/full/4433403.png
2026,4433404,Cameron Brink,F,6,Sparks,30,2026-05-10,2026-08-30,1,572,287,98,204,28,86,63,81,42,108,150,45,18,51,73,109,8029,1266,2726,1042,615,788,295,951,1246,580,383,1045,1428,19.066666666666666,9.566666666666666,5,1.5,0.6,1.7,2.433333333333333,1.4,3.6,0.4803921568627451,0.32558139534883723,0.7777777777777778,0.5490196078431373,0.598814889000167,18.062937062937063,9.44055944055944,2.832167832167832,1.132867132867133,3.2097902097902096,4.594405594405594,2.6433566433566433,6.7972027972027975,312.64,0.24028329803313922,352.96026902478513,0.12749310318788334,312.64,0.2334953940634596,477.3197160293934,0.08799133702118778,475.18246356956035,0.22728111468741152,0.4215686274509804,0.39705882352941174,239.64,204,352.96026902478513,572,312.64,477.3197160293934,475.18246356956035,86,81,204,204,0.7468687613922403,0.7566504081477925,0.6627180702132242,0.6461275505281454,0.3331722582723549,0.979559066053294,0.7145471397318014,0.7397273214197924,0.4434129089301503,0.6020857473928157,0.6705434704573192,0.7232392849450786,0.20109525277908555,0.5576019105865703,0.517768684040491,0.12420123916161148,0.8692183950177319,0.141372276712091,0.07306816022078576,0.18544112394679418,0.3297966401414677,0.747856315179606,0.32479000646133965,0.3097853399382583,0.48257248911195416,0.4131951780434178,0.48278876487058314,0.6239137397863301,0.5937270061966523,0.5531904399638512,0.6316023323871088,0.5313139682280483,0.4814167576845061,0.5735587212868926,0.48200833639507923,0.518404682570853,https://a.espncdn.com/i/headshots/wnba/players/full/4433404.png
2026,4433405,Kamilla Cardoso,C,19,Sky,39,2026-05-09,2026-08-29,39,1043,577,219,400,0,0,139,186,110,231,341,96,24,59,66,138,8057,1232,2791,931,708,924,317,1015,1332,505,365,1110,1475,26.743589743589745,14.794871794871796,8.743589743589743,2.4615384615384617,0.6153846153846154,1.5128205128205128,1.6923076923076923,2.8205128205128207,5.923076923076923,0.5475,NA,0.7473118279569892,0.5475,0.5987464718578781,19.915627996164908,11.769894534995206,3.3135186960690315,0.8283796740172579,2.036433365292426,2.2780441035474595,3.796740172579099,7.973154362416107,547.84,0.2285970831282633,578.4283231972197,0.1659669766331066,547.84,0.12047313084112149,923.6446568201563,0.11909341886813751,893.2232841007818,0.2586139480595273,0,0.465,481.84000000000003,400,578.4283231972197,1043,547.84,923.6446568201563,893.2232841007818,0,186,400,400,0.5495111458740711,0.5445221748608987,0.4729628238828389,0.8319903177942125,0.6169029010464963,0.28893234258897144,0.9683927085433587,0.6105232009104038,NA,0.4927613941018767,0.11472024033045437,0.9110026286143448,0.2301817032026182,0.5835746591611622,0.5419639504318438,0.12732307217240074,0.6806470117654635,0.14148835130454215,0.08404596441834357,0.22810925115503222,0.35238907849829354,0.7512064343163539,0.22005257228689448,0.35016898235073224,0.5655136617832318,0.4125217927981165,0.400021804174288,0.5422970364883264,0.6292608719804802,0.4351423489147889,0.523775153269908,0.46241091424709707,0.3113508752614775,0.5153506875378362,0.586265792884571,0.4794253388732087,https://a.espncdn.com/i/headshots/wnba/players/full/4433405.png
2026,4433408,Aaliyah Edwards,F,18,Sun,26,2026-05-15,2026-08-30,17,529,289,112,208,6,14,59,79,35,79,114,24,19,9,42,60,8025,1162,2745,792,603,852,369,931,1300,542,311,1038,1349,20.346153846153847,11.115384615384615,4.384615384615385,0.9230769230769231,0.7307692307692307,0.34615384615384615,1.6153846153846154,1.3461538461538463,3.0384615384615383,0.5384615384615384,0.42857142857142855,0.7468354430379747,0.5528846153846154,0.5952380952380952,19.667296786389414,7.758034026465029,1.6332703213610587,1.2930056710775046,0.6124763705103969,2.8582230623818528,2.381852551984877,5.376181474480151,284.76,0.23593601542963571,270.9894080996885,0.08856434710234562,284.76,0.14749262536873156,463.7401869158878,0.0754732951499591,409.3570093457944,0.19298558030373597,0.0673076923076923,0.3798076923076923,242.76,208,270.9894080996885,529,284.76,463.7401869158878,409.3570093457944,14,79,208,208,0.7267424702716778,0.727463418332533,0.6846148323641323,0.3226078720190259,0.4783238989369046,0.6051796719034807,0.6533979569690218,0.5549786728856995,0.96684350132626,0.544611819235226,0.1647641611027353,0.704716777945294,0.20109525277908555,0.5576019105865703,0.517768684040491,0.12420123916161148,0.8692183950177319,0.141372276712091,0.07306816022078576,0.18544112394679418,0.3297966401414677,0.747856315179606,0.32479000646133965,0.3097853399382583,0.48257248911195416,0.4131951780434178,0.48278876487058314,0.6239137397863301,0.5937270061966523,0.5531904399638512,0.6316023323871088,0.5313139682280483,0.4814167576845061,0.5735587212868926,0.48200833639507923,0.518404682570853,https://a.espncdn.com/i/headshots/wnba/players/full/4433408.png
2026,4433411,Angela Dugalic,F,16,Mystics,33,2026-05-08,2026-08-28,3,320,97,38,88,4,30,17,25,20,62,82,21,12,7,23,33,8150,1170,2604,781,729,996,410,1094,1504,601,304,893,1197,9.696969696969697,2.9393939393939394,2.484848484848485,0.6363636363636364,0.36363636363636365,0.21212121212121213,0.696969696969697,0.6060606060606061,1.878787878787879,0.4318181818181818,0.13333333333333333,0.68,0.45454545454545453,0.4898989898989899,10.9125,9.225,2.3625,1.35,0.7875,2.5875,2.25,6.975,122,0.17057275941195202,191.69325153374234,0.10955002240286756,122,0.1885245901639344,255.8036809815951,0.07818495778971604,274.45398773006133,0.22590307582260374,0.3409090909090909,0.2840909090909091,99,88,191.69325153374234,320,122,255.8036809815951,274.45398773006133,30,25,88,88,0.2962958944536065,0.08419975233137052,0.14049824107976164,0.46243251867661156,0.08783192967923052,0.89143954517837,0.6608676198939231,0.7264784310087044,0.009946949602122016,0.21390498261877172,0.495297580587264,0.4883336922966473,0.20109525277908555,0.5576019105865703,0.517768684040491,0.12420123916161148,0.8692183950177319,0.141372276712091,0.07306816022078576,0.18544112394679418,0.3297966401414677,0.747856315179606,0.32479000646133965,0.3097853399382583,0.48257248911195416,0.4131951780434178,0.48278876487058314,0.6239137397863301,0.5937270061966523,0.5531904399638512,0.6316023323871088,0.5313139682280483,0.4814167576845061,0.5735587212868926,0.48200833639507923,0.518404682570853,https://a.espncdn.com/i/headshots/wnba/players/full/4433411.png
2026,4433412,Hailey Van Lith,G,18,Sun,19,2026-05-08,2026-08-30,3,287,104,40,98,12,32,12,14,6,19,25,35,15,4,19,26,8025,1162,2745,792,603,852,369,931,1300,542,311,1038,1349,15.105263157894736,5.473684210526316,1.3157894736842106,1.8421052631578947,0.7894736842105263,0.21052631578947367,1,0.3157894736842105,1,0.40816326530612246,0.375,0.8571428571428571,0.46938775510204084,0.4992319508448541,13.045296167247386,3.1358885017421603,4.390243902439025,1.8815331010452963,0.5017421602787456,2.3832752613240418,0.7526132404181185,2.3832752613240418,123.16,0.1880869707298728,167.78442367601247,0.20860100856313174,123.16,0.15427086716466384,251.5943925233645,0.023847908293277268,222.08971962616823,0.085551010789611,0.32653061224489793,0.14285714285714285,104.16,98,167.78442367601247,287,123.16,251.5943925233645,222.08971962616823,32,14,98,98,0.3677248532972666,0.15130213488814667,0.227203306082113,0.5510404171118122,0.3519144412180067,0.6300214327785171,0.4810209222563222,0.2675700708843775,0.6899948691636737,0.584620233217775,0.20797771988141228,0.10771718623663643,0.2183536305952321,0.5562930665627853,0.5086021022369958,0.20407717661994423,0.9321540309446514,0.14602102920965948,0.02842820220032798,0.10533290196586335,0.3444843509492047,0.8241411913016073,0.43774144281735694,0.28505974305992277,0.5460825766956455,0.4364687932383934,0.5026784259565209,0.5408217699467427,0.5556928965566764,0.5279163627113468,0.6233298955152561,0.5119662601648649,0.4994043012061814,0.453301692778582,0.6053406351782851,0.544010543161639,https://a.espncdn.com/i/headshots/wnba/players/full/4433412.png
2026,4433424,Maddy Westbeld,F,11,Mercury,6,2026-06-20,2026-08-29,0,77,17,5,18,3,10,4,4,3,9,12,5,3,1,5,14,8033,1166,2623,963,720,915,276,986,1262,518,312,1051,1363,12.833333333333334,2.8333333333333335,2,0.8333333333333334,0.5,0.16666666666666666,0.8333333333333334,0.5,1.5,0.2777777777777778,0.3,1,0.3611111111111111,0.43016194331983804,7.9480519480519485,5.6103896103896105,2.3376623376623376,1.4025974025974026,0.4675324675324675,2.3376623376623376,1.4025974025974026,4.207792207792208,24.76,0.14578840507049107,50.88323166936388,0.09826419895044587,24.76,0.20193861066235863,63.599526951325785,0.04717016216639427,62.209635254574884,0.14467212294639104,0.5555555555555556,0.2222222222222222,19.76,18,50.88323166936388,77,24.76,63.599526951325785,62.209635254574884,10,4,18,18,0.1496115788560021,0.018074755490409156,0.0027999138488046522,0.360236072422561,0.20362188779971466,0.9232531898272721,0.2502674124212901,0.2647393781791365,0.29000884173297964,0.9969872537659328,0.8528250412807811,0.30677004810108405,0.20109525277908555,0.5576019105865703,0.517768684040491,0.12420123916161148,0.8692183950177319,0.141372276712091,0.07306816022078576,0.18544112394679418,0.3297966401414677,0.747856315179606,0.32479000646133965,0.3097853399382583,0.48257248911195416,0.4131951780434178,0.48278876487058314,0.6239137397863301,0.5937270061966523,0.5531904399638512,0.6316023323871088,0.5313139682280483,0.4814167576845061,0.5735587212868926,0.48200833639507923,0.518404682570853,https://a.espncdn.com/i/headshots/wnba/players/full/4433424.png
2026,4433431,Te-Hina Paopao,G,20,Dream,31,2026-05-09,2026-08-30,1,347,111,38,112,26,73,9,10,4,20,24,42,6,3,17,36,8034,1254,2855,1092,770,979,437,985,1422,524,258,967,1225,11.193548387096774,3.5806451612903225,0.7741935483870968,1.3548387096774193,0.1935483870967742,0.0967741935483871,0.5483870967741935,0.12903225806451613,0.6451612903225806,0.3392857142857143,0.3561643835616438,0.9,0.45535714285714285,0.4768041237113402,11.51585014409222,2.489913544668588,4.357348703170029,0.622478386167147,0.3112391930835735,1.7636887608069165,0.414985590778098,2.07492795389049,133.4,0.16214014615820044,232.81030619865572,0.18040438452136925,133.4,0.12743628185907047,303.20388349514565,0.01319244316362472,268.43477719691316,0.07450599437541876,0.6517857142857143,0.08928571428571429,116.4,112,232.81030619865572,347,133.4,303.20388349514565,268.43477719691316,73,10,112,112,0.1000441744290046,0.08389478188123048,0.19283981672805678,0.47545763162365967,0.03481379222798749,0.36150362121245166,0.17114988048632235,0.15493803062729997,0.5343252950230888,0.9158525055152852,0.9009522953912497,0.028434102955709282,0.2183536305952321,0.5562930665627853,0.5086021022369958,0.20407717661994423,0.9321540309446514,0.14602102920965948,0.02842820220032798,0.10533290196586335,0.3444843509492047,0.8241411913016073,0.43774144281735694,0.28505974305992277,0.5460825766956455,0.4364687932383934,0.5026784259565209,0.5408217699467427,0.5556928965566764,0.5279163627113468,0.6233298955152561,0.5119662601648649,0.4994043012061814,0.453301692778582,0.6053406351782851,0.544010543161639,https://a.espncdn.com/i/headshots/wnba/players/full/4433431.png
2026,4433433,Aicha Coulibaly,G,19,Sky,28,2026-05-09,2026-08-29,4,375,135,43,98,1,19,48,54,16,61,77,16,20,7,21,45,8057,1232,2791,931,708,924,317,1015,1332,505,365,1110,1475,13.392857142857142,4.821428571428571,2.75,0.5714285714285714,0.7142857142857143,0.25,0.75,0.5714285714285714,2.1785714285714284,0.4387755102040816,0.05263157894736842,0.8888888888888888,0.44387755102040816,0.5543692509855453,12.96,7.392,1.536,1.92,0.672,2.016,1.536,5.856,142.76,0.16568245682266686,243.70721112076455,0.06565255056023557,142.76,0.14710002801905298,332.08700508874267,0.04818014482597525,321.14931115799925,0.18994280193236715,0.19387755102040816,0.5510204081632653,121.76,98,243.70721112076455,375,142.76,332.08700508874267,321.14931115799925,19,54,98,98,0.13316545232433846,0.4316522871976958,0.09217500673793909,0.030616556252776803,0.3123403310007775,0.5287474640605572,0.8828303291114946,0.9951924578309306,0.005643919958953309,0.8646391427670974,0.024481178690144642,0.9786182732908094,0.2183536305952321,0.5562930665627853,0.5086021022369958,0.20407717661994423,0.9321540309446514,0.14602102920965948,0.02842820220032798,0.10533290196586335,0.3444843509492047,0.8241411913016073,0.43774144281735694,0.28505974305992277,0.5460825766956455,0.4364687932383934,0.5026784259565209,0.5408217699467427,0.5556928965566764,0.5279163627113468,0.6233298955152561,0.5119662601648649,0.4994043012061814,0.453301692778582,0.6053406351782851,0.544010543161639,https://a.espncdn.com/i/headshots/wnba/players/full/4433433.png
2026,4433514,Saniya Rivers,G,18,Sun,36,2026-05-08,2026-08-30,16,818,255,100,286,13,72,42,71,17,70,87,114,40,22,49,66,8025,1162,2745,792,603,852,369,931,1300,542,311,1038,1349,22.72222222222222,7.083333333333333,2.4166666666666665,3.1666666666666665,1.1111111111111112,0.6111111111111112,1.3611111111111112,0.4722222222222222,1.9444444444444444,0.34965034965034963,0.18055555555555555,0.5915492957746479,0.3723776223776224,0.401903921321397,11.222493887530563,3.8288508557457215,5.017114914425428,1.7603911980440097,0.9682151589242054,2.156479217603912,0.7481662591687042,3.0806845965770173,366.24,0.19623813150555316,492.2218068535825,0.23160290424497734,366.24,0.1337920489296636,717.0878504672896,0.023706997669702485,632.9943925233645,0.1105854977971487,0.2517482517482518,0.24825174825174826,317.24,286,492.2218068535825,818,366.24,717.0878504672896,632.9943925233645,72,71,286,286,0.39952771536397547,0.030450734087324138,0.03544155960830114,0.6156095500034771,0.694720807349931,0.41052223991623216,0.47622066973073635,0.561456358576333,0.024730631092868136,0.026630948629057676,0.07923816368700026,0.4348665888060372,0.2183536305952321,0.5562930665627853,0.5086021022369958,0.20407717661994423,0.9321540309446514,0.14602102920965948,0.02842820220032798,0.10533290196586335,0.3444843509492047,0.8241411913016073,0.43774144281735694,0.28505974305992277,0.5460825766956455,0.4364687932383934,0.5026784259565209,0.5408217699467427,0.5556928965566764,0.5279163627113468,0.6233298955152561,0.5119662601648649,0.4994043012061814,0.453301692778582,0.6053406351782851,0.544010543161639,https://a.espncdn.com/i/headshots/wnba/players/full/4433514.png
2026,4433523,Rori Harmon,G,16,Mystics,12,2026-05-08,2026-08-25,0,71,12,4,11,1,5,3,4,0,8,8,11,5,0,12,12,8150,1170,2604,781,729,996,410,1094,1504,601,304,893,1197,5.916666666666667,1,0.6666666666666666,0.9166666666666666,0.4166666666666667,0,1,0,0.6666666666666666,0.36363636363636365,0.2,0.75,0.4090909090909091,0.4702194357366771,6.084507042253521,4.056338028169014,5.577464788732394,2.535211267605634,0,6.084507042253521,0,4.056338028169014,24.759999999999998,0.15602425391050312,46.963190184049076,0.23422599608099284,24.759999999999998,0.4846526655896608,56.75644171779141,0,60.89447852760736,0.13137480102359508,0.45454545454545453,0.36363636363636365,12.76,11,46.963190184049076,71,24.759999999999998,56.75644171779141,60.89447852760736,5,4,11,11,0.08458039746078838,0.05105084009732484,0.054173030275806305,0.6344272513919136,0.14227003697180304,0.9999318295848695,0.006231362722662739,0.8110015449901856,0.03612108773730118,0.10746927198235108,0.6224957326385769,0.7283262959302848,0.2183536305952321,0.5562930665627853,0.5086021022369958,0.20407717661994423,0.9321540309446514,0.14602102920965948,0.02842820220032798,0.10533290196586335,0.3444843509492047,0.8241411913016073,0.43774144281735694,0.28505974305992277,0.5460825766956455,0.4364687932383934,0.5026784259565209,0.5408217699467427,0.5556928965566764,0.5279163627113468,0.6233298955152561,0.5119662601648649,0.4994043012061814,0.453301692778582,0.6053406351782851,0.544010543161639,https://a.espncdn.com/i/headshots/wnba/players/full/4433523.png
2026,4433524,Sonia Citron,G,16,Mystics,38,2026-05-08,2026-08-28,37,1240,630,200,418,53,154,177,203,34,104,138,161,45,23,92,77,8150,1170,2604,781,729,996,410,1094,1504,601,304,893,1197,32.63157894736842,16.57894736842105,3.6315789473684212,4.2368421052631575,1.1842105263157894,0.6052631578947368,2.4210526315789473,0.8947368421052632,2.736842105263158,0.4784688995215311,0.34415584415584416,0.8719211822660099,0.5418660287081339,0.6209098793660806,18.29032258064516,4.006451612903226,4.674193548387096,1.3064516129032258,0.667741935483871,2.670967741935484,0.9870967741935484,3.0193548387096776,599.3199999999999,0.21624043610951046,690.0613496932516,0.23331258890469414,599.3199999999999,0.15350730828272044,991.2392638036811,0.034300497610972196,1063.5092024539879,0.09778946882643406,0.3684210526315789,0.48564593301435405,507.32,418,690.0613496932516,1240,599.3199999999999,991.2392638036811,1063.5092024539879,154,203,418,418,0.5422029405990271,0.8852888772519143,0.6988590423142574,0.6332281878040459,0.7708224242712747,0.6258234986147772,0.7691646088338592,0.4271067784827861,0.49512570548999485,0.683895367160416,0.3440840894798311,0.9742161530859761,0.2183536305952321,0.5562930665627853,0.5086021022369958,0.20407717661994423,0.9321540309446514,0.14602102920965948,0.02842820220032798,0.10533290196586335,0.3444843509492047,0.8241411913016073,0.43774144281735694,0.28505974305992277,0.5460825766956455,0.4364687932383934,0.5026784259565209,0.5408217699467427,0.5556928965566764,0.5279163627113468,0.6233298955152561,0.5119662601648649,0.4994043012061814,0.453301692778582,0.6053406351782851,0.544010543161639,https://a.espncdn.com/i/headshots/wnba/players/full/4433524.png
2026,4433542,Saylor Poffenbarger,G,11,Mercury,6,2026-05-29,2026-08-29,0,40,0,0,8,0,8,0,0,1,7,8,1,2,0,0,5,8033,1166,2623,963,720,915,276,986,1262,518,312,1051,1363,6.666666666666667,0,1.3333333333333333,0.16666666666666666,0.3333333333333333,0,0,0.16666666666666666,1.1666666666666667,0,0,NA,0,0,0,7.2,0.9,1.8,0,0,0.9,6.3,8,0.09067614854949768,29.030250217851368,0.03444682675814751,8,0,33.03871529939002,0.03026752072343632,32.3166936387402,0.21660631741140216,1,0,8,8,29.030250217851368,40,8,33.03871529939002,32.3166936387402,8,0,8,8,3.408520756527999e-4,3.193072310315539e-4,4.4919593926870903e-4,0.0016044566367290735,0.105869472080735,3.708470583102462e-4,0.6506466409558055,0.998716695424471,0.0016418676244227808,NA,0.9999550804060732,0.0011229898481717726,0.2183536305952321,0.5562930665627853,0.5086021022369958,0.20407717661994423,0.9321540309446514,0.14602102920965948,0.02842820220032798,0.10533290196586335,0.3444843509492047,0.8241411913016073,0.43774144281735694,0.28505974305992277,0.5460825766956455,0.4364687932383934,0.5026784259565209,0.5408217699467427,0.5556928965566764,0.5279163627113468,0.6233298955152561,0.5119662601648649,0.4994043012061814,0.453301692778582,0.6053406351782851,0.544010543161639,https://a.espncdn.com/i/headshots/wnba/players/full/4433542.png
2026,4433546,Makayla Timpson,F,5,Fever,39,2026-05-09,2026-08-28,10,753,216,91,143,0,0,34,52,60,130,190,21,22,31,30,78,8109,1365,2777,1055,733,905,311,1018,1329,536,336,922,1258,19.307692307692307,5.538461538461538,4.871794871794871,0.5384615384615384,0.5641025641025641,0.7948717948717948,0.7692307692307693,1.5384615384615385,3.3333333333333335,0.6363636363636364,NA,0.6538461538461539,0.6363636363636364,0.6510730648661683,10.326693227091633,9.08366533864542,1.00398406374502,1.051792828685259,1.4820717131474104,1.4342629482071714,2.8685258964143427,6.2151394422310755,195.88,0.11367842705487599,542.7680355160933,0.03869056139245942,195.88,0.153154992852767,572.480577136515,0.10480704917556054,628.6607473177951,0.20678879754247412,0,0.36363636363636365,165.88,143,542.7680355160933,753,195.88,572.480577136515,628.6607473177951,0,52,143,143,0.03595174030032116,0.9954939472819632,0.9945437576279704,0.03907716369553134,0.2547977357448571,0.6346324103810433,0.7755811526356375,0.6418205855347094,NA,0.10544611819235226,0.014143154569602986,0.6810969918874291,0.20109525277908555,0.5576019105865703,0.517768684040491,0.12420123916161148,0.8692183950177319,0.141372276712091,0.07306816022078576,0.18544112394679418,0.3297966401414677,0.747856315179606,0.32479000646133965,0.3097853399382583,0.48257248911195416,0.4131951780434178,0.48278876487058314,0.6239137397863301,0.5937270061966523,0.5531904399638512,0.6316023323871088,0.5313139682280483,0.4814167576845061,0.5735587212868926,0.48200833639507923,0.518404682570853,https://a.espncdn.com/i/headshots/wnba/players/full/4433546.png
2026,4433630,Rickea Jackson,F,19,Sky,4,2026-05-09,2026-05-17,4,118,72,24,60,6,21,18,22,4,15,19,8,1,7,8,7,8057,1232,2791,931,708,924,317,1015,1332,505,365,1110,1475,29.5,18,4.75,2,0.25,1.75,2,1,3.75,0.4,0.2857142857142857,0.8181818181818182,0.45,0.5166475315729047,21.966101694915253,5.796610169491525,2.440677966101695,0.3050847457627119,2.135593220338983,2.440677966101695,1.2203389830508475,4.576271186440678,77.68,0.28650253164278827,66.21720243266724,0.12081452713341033,77.68,0.10298661174047373,104.49671093459104,0.03827871675792525,101.05498324438376,0.1484340456890199,0.35,0.36666666666666664,69.68,60,66.21720243266724,118,77.68,104.49671093459104,101.05498324438376,21,22,60,60,0.9677501952955473,0.26316560944173467,0.1341804867542537,0.5862184468627576,0.05409820976575084,0.20935465671382697,0.17869597113365668,0.27350952797224626,0.2546419098143236,0.7186558516801854,0.49960514035465575,0.6854045516548208,0.20109525277908555,0.5576019105865703,0.517768684040491,0.12420123916161148,0.8692183950177319,0.141372276712091,0.07306816022078576,0.18544112394679418,0.3297966401414677,0.747856315179606,0.32479000646133965,0.3097853399382583,0.48257248911195416,0.4131951780434178,0.48278876487058314,0.6239137397863301,0.5937270061966523,0.5531904399638512,0.6316023323871088,0.5313139682280483,0.4814167576845061,0.5735587212868926,0.48200833639507923,0.518404682570853,https://a.espncdn.com/i/headshots/wnba/players/full/4433630.png
