season,athlete_id,player,team,position,pos_group,headshot_url,games_played,games_started,minutes_total,mpg,pts_total,ppg,pts_per_40,reb_total,rpg,reb_per_40,oreb_total,oreb_pg,oreb_per_40,dreb_total,dreb_pg,dreb_per_40,ast_total,apg,ast_per_40,stl_total,spg,stl_per_40,blk_total,bpg,blk_per_40,tov_total,tovpg,tov_per_40,fg_pct,fg3_pct,threepar,ft_pct,fta_rate,efg_pct,ts_pct,usage,ast_pct,tov_pct,oreb_pct,dreb_pct,usage_pctile_pos,ts_pctile_pos,efg_pctile_pos,ast_pctile_pos,stl_pctile_pos,tov_pctile_pos,oreb_pctile_pos,dreb_pctile_pos,fg3_pctile_pos,ft_pctile_pos,threepar_pctile_pos,fta_rate_pctile_pos,usage_pos_avg,ts_pos_avg,efg_pos_avg,ast_pos_avg,stl_pos_avg,tov_pos_avg,oreb_pos_avg,dreb_pos_avg,fg3_pos_avg,ft_pos_avg,threepar_pos_avg,fta_rate_pos_avg,usage_pos_avg_pctile,ts_pos_avg_pctile,efg_pos_avg_pctile,ast_pos_avg_pctile,stl_pos_avg_pctile,tov_pos_avg_pctile,oreb_pos_avg_pctile,dreb_pos_avg_pctile,fg3_pos_avg_pctile,ft_pos_avg_pctile,threepar_pos_avg_pctile,fta_rate_pos_avg_pctile
2026,5314995,Morgan Maldonado,Boise St,G,Guard,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5314995.png,33,0,374,11.33,66,2,7.06,46,1.39,4.92,9,0.27,0.96,37,1.12,3.96,28,0.85,2.99,18,0.55,1.93,1,0.03,0.11,25,0.76,2.67,0.29,0.33,0.22,0.67,0.26,0.32,0.37,0.15,0.13,0.22,0.03,0.12,0.13,0.03,0.03,0.44,0.19,0.81,0.5,0.47,0.49,0.19,0.11,0.62,0.21,0.51,0.47,0.16,0.96,0.18,0.04,0.12,0.34,0.77,0.41,0.26,0.48,0.47,0.46,0.56,0.61,0.55,0.57,0.52,0.5,0.39,0.55,0.59
2026,5314996,Izzie Harms,Boise St,F,Forward,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5314996.png,33,0,268,8.12,53,1.61,7.91,34,1.03,5.07,12,0.36,1.79,22,0.67,3.28,8,0.24,1.19,10,0.3,1.49,1,0.03,0.15,18,0.55,2.69,0.33,0.42,0.56,0.67,0.11,0.45,0.46,0.14,0.05,0.24,0.06,0.1,0.06,0.23,0.28,0.25,0.18,0.81,0.11,0.03,1,0.43,0.99,0.03,0.21,0.52,0.48,0.1,0.73,0.18,0.1,0.19,0.29,0.68,0.16,0.29,0.6,0.4,0.34,0.56,0.6,0.62,0.66,0.54,0.44,0.48,0.58,0.49
2026,5314997,Mason Borcherding,Boise St,F,Forward,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5314997.png,32,0,251,7.84,70,2.19,11.16,69,2.16,11,30,0.94,4.78,39,1.22,6.22,11,0.34,1.75,6,0.19,0.96,5,0.16,0.8,28,0.88,4.46,0.36,0,0.03,0.69,0.36,0.36,0.41,0.22,0.08,0.25,0.15,0.19,0.67,0.08,0.06,0.5,0.07,0.87,0.95,0.52,0.02,0.49,0.29,0.65,0.21,0.52,0.48,0.1,0.73,0.18,0.1,0.19,0.29,0.68,0.16,0.29,0.6,0.4,0.34,0.56,0.6,0.62,0.66,0.54,0.44,0.48,0.58,0.49
2026,5314998,Kenna Garza,Boise St,C,Center,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5314998.png,31,0,193,6.23,90,2.9,18.65,30,0.97,6.22,9,0.29,1.87,21,0.68,4.35,7,0.23,1.45,4,0.13,0.83,9,0.29,1.87,17,0.55,3.52,0.43,0.28,0.39,0.75,0.32,0.48,0.53,0.26,0.08,0.17,0.06,0.13,1,0.35,0.36,0.95,0.29,0.2,0.15,0.14,1,0.57,1,0.39,0.23,0.54,0.51,0.04,0.24,0.22,0.09,0.23,0.28,0.66,0.07,0.35,0.36,0.44,0.45,0.71,0.66,0.31,0.7,0.59,1,0.42,0.84,0.48
2026,5314999,Jayda Lewis,Boise St,G,Guard,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5314999.png,28,0,160,5.71,29,1.04,7.25,23,0.82,5.75,5,0.18,1.25,18,0.64,4.5,10,0.36,2.5,9,0.32,2.25,3,0.11,0.75,23,0.82,5.75,0.5,NA,0,0.33,0.35,0.5,0.48,0.16,0.11,0.43,0.04,0.14,0.17,0.31,0.65,0.34,0.09,1,0.61,0.67,NA,0,0,0.8,0.21,0.51,0.47,0.16,0.96,0.18,0.04,0.12,0.34,0.77,0.41,0.26,0.48,0.47,0.46,0.56,0.61,0.55,0.57,0.52,0.5,0.39,0.55,0.59
2026,5315000,Keirra Thompson,Boise St,G,Guard,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5315000.png,29,0,202,6.97,22,0.76,4.36,20,0.69,3.96,5,0.17,0.99,15,0.52,2.97,30,1.03,5.94,5,0.17,0.99,0,0,0,12,0.41,2.38,0.26,0.22,0.74,0.5,0.06,0.34,0.35,0.11,0.25,0.27,0.03,0.09,0.01,0.01,0.04,0.87,0.03,0.94,0.53,0.26,0.07,0.01,0.94,0.03,0.21,0.51,0.47,0.16,0.96,0.18,0.04,0.12,0.34,0.77,0.41,0.26,0.48,0.47,0.46,0.56,0.61,0.55,0.57,0.52,0.5,0.39,0.55,0.59
2026,5315003,Gianna Smith,Colorado St,G,Guard,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5315003.png,15,0,43,2.87,9,0.6,8.37,2,0.13,1.86,0,0,0,2,0.13,1.86,1,0.07,0.93,2,0.13,1.86,0,0,0,1,0.07,0.93,0.18,0.14,0.82,0.5,0.12,0.24,0.25,0.24,0.04,0.05,0,0.06,0.71,0,0,0.06,0.01,0,0,0.02,0.03,0.01,0.99,0.07,0.21,0.51,0.47,0.16,0.96,0.18,0.04,0.12,0.34,0.77,0.41,0.26,0.48,0.47,0.46,0.56,0.61,0.55,0.57,0.52,0.5,0.39,0.55,0.59
2026,5315007,Ava Marr,Fresno St,G,Guard,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5315007.png,33,14,722,21.88,200,6.06,11.08,59,1.79,3.27,19,0.58,1.05,40,1.21,2.22,16,0.48,0.89,30,0.91,1.66,0,0,0,30,0.91,1.66,0.32,0.3,0.65,0.73,0.16,0.42,0.44,0.17,0.04,0.12,0.03,0.07,0.24,0.18,0.21,0.08,0.57,0.06,0.52,0.1,0.3,0.29,0.92,0.18,0.21,0.51,0.47,0.16,0.96,0.18,0.04,0.12,0.34,0.77,0.41,0.26,0.48,0.47,0.46,0.56,0.61,0.55,0.57,0.52,0.5,0.39,0.55,0.59
2026,5315008,Briana Webb,Fresno St,G,Guard,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5315008.png,4,0,26,6.5,8,2,12.31,6,1.5,9.23,1,0.25,1.54,5,1.25,7.69,0,0,0,1,0.25,1.54,0,0,0,2,0.5,3.08,0.43,0.5,0.57,NA,0,0.57,0.57,0.17,0,0.22,0.05,0.26,0.23,0.85,0.95,0,0.04,0.81,0.72,1,1,NA,0.8,0,0.21,0.51,0.47,0.16,0.96,0.18,0.04,0.12,0.34,0.77,0.41,0.26,0.48,0.47,0.46,0.56,0.61,0.55,0.57,0.52,0.5,0.39,0.55,0.59
2026,5315174,Kendall Mosley,San Diego St,G,Guard,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5315174.png,18,0,140,7.78,40,2.22,11.43,16,0.89,4.57,2,0.11,0.57,14,0.78,4,10,0.56,2.86,4,0.22,1.14,0,0,0,5,0.28,1.43,0.45,0.5,0.61,0,0.06,0.61,0.59,0.15,0.13,0.13,0.02,0.12,0.1,0.93,0.99,0.46,0.04,0.18,0.35,0.53,1,0,0.84,0.03,0.21,0.51,0.47,0.16,0.96,0.18,0.04,0.12,0.34,0.77,0.41,0.26,0.48,0.47,0.46,0.56,0.61,0.55,0.57,0.52,0.5,0.39,0.55,0.59
2026,5315175,Aubrey Cook,San Diego St,C,Center,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5315175.png,5,0,10,2,1,0.2,4,3,0.6,12,0,0,0,3,0.6,12,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.5,NA,NA,0.57,0.05,0,0,0,0.37,0,0.57,NA,0.01,0.01,0,0.01,1,NA,0.32,NA,NA,0.23,0.54,0.51,0.04,0.24,0.22,0.09,0.23,0.28,0.66,0.07,0.35,0.36,0.44,0.45,0.71,0.66,0.31,0.7,0.59,1,0.42,0.84,0.48
2026,5315201,Myla Harbor,Texas St,G,Guard,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5315201.png,3,0,22,7.33,2,0.67,3.64,4,1.33,7.27,3,1,5.45,1,0.33,1.82,1,0.33,1.82,0,0,0,0,0,0,2,0.67,3.64,0.25,NA,0,NA,0,0.25,0.25,0.13,0.08,0.33,0.17,0.05,0.05,0,0.01,0.15,0,0.99,1,0.02,NA,NA,0,0,0.21,0.51,0.47,0.16,0.96,0.18,0.04,0.12,0.34,0.77,0.41,0.26,0.48,0.47,0.46,0.56,0.61,0.55,0.57,0.52,0.5,0.39,0.55,0.59
2026,5315202,Angela Carroll,Texas St,F,Forward,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5315202.png,30,25,664,22.13,145,4.83,8.73,141,4.7,8.49,45,1.5,2.71,96,3.2,5.78,15,0.5,0.9,21,0.7,1.27,16,0.53,0.96,75,2.5,4.52,0.56,NA,0,0.64,0.33,0.56,0.58,0.14,0.05,0.38,0.09,0.17,0.08,0.91,0.92,0.15,0.59,1,0.47,0.42,NA,0.36,0.07,0.62,0.21,0.52,0.48,0.1,0.73,0.18,0.1,0.19,0.29,0.68,0.16,0.29,0.6,0.4,0.34,0.56,0.6,0.62,0.66,0.54,0.44,0.48,0.58,0.49
2026,5315203,Kyla McBride,Texas St,F,Forward,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5315203.png,24,5,391,16.29,107,4.46,10.95,50,2.08,5.12,11,0.46,1.13,39,1.62,3.99,7,0.29,0.72,9,0.38,0.92,25,1.04,2.56,45,1.88,4.6,0.32,0.22,0.31,0.72,0.27,0.36,0.41,0.21,0.04,0.25,0.04,0.12,0.65,0.07,0.04,0.07,0.23,0.9,0.04,0.11,0.23,0.61,0.87,0.47,0.21,0.52,0.48,0.1,0.73,0.18,0.1,0.19,0.29,0.68,0.16,0.29,0.6,0.4,0.34,0.56,0.6,0.62,0.66,0.54,0.44,0.48,0.58,0.49
2026,5315204,Kyaija Stewart,Texas St,F,Forward,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5315204.png,14,0,111,7.93,19,1.36,6.85,15,1.07,5.41,6,0.43,2.16,9,0.64,3.24,3,0.21,1.08,1,0.07,0.36,4,0.29,1.44,7,0.5,2.52,0.47,NA,0,0.45,0.73,0.47,0.48,0.11,0.05,0.26,0.07,0.1,0,0.24,0.3,0.23,0.02,0.91,0.26,0.02,NA,0.02,0.07,1,0.21,0.52,0.48,0.1,0.73,0.18,0.1,0.19,0.29,0.68,0.16,0.29,0.6,0.4,0.34,0.56,0.6,0.62,0.66,0.54,0.44,0.48,0.58,0.49
2026,5315205,Kaliyah Murphy,Texas St,F,Forward,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5315205.png,28,0,284,10.14,108,3.86,15.21,70,2.5,9.86,39,1.39,5.49,31,1.11,4.37,6,0.21,0.85,17,0.61,2.39,6,0.21,0.85,21,0.75,2.96,0.49,NA,0,0.63,0.44,0.49,0.53,0.21,0.05,0.17,0.17,0.13,0.55,0.48,0.43,0.16,0.43,0.59,0.97,0.26,NA,0.33,0.09,0.93,0.21,0.52,0.48,0.1,0.73,0.18,0.1,0.19,0.29,0.68,0.16,0.29,0.6,0.4,0.34,0.56,0.6,0.62,0.66,0.54,0.44,0.48,0.58,0.49
2026,5315206,Kyra Anderson,Texas St,F,Forward,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5315206.png,30,30,845,28.17,383,12.77,18.13,250,8.33,11.83,94,3.13,4.45,156,5.2,7.38,24,0.8,1.14,37,1.23,1.75,30,1,1.42,68,2.27,3.22,0.5,NA,0,0.66,0.33,0.5,0.53,0.24,0.07,0.16,0.14,0.22,0.82,0.54,0.63,0.41,0.89,0.54,0.88,0.81,NA,0.43,0.15,0.6,0.21,0.52,0.48,0.1,0.73,0.18,0.1,0.19,0.29,0.68,0.16,0.29,0.6,0.4,0.34,0.56,0.6,0.62,0.66,0.54,0.44,0.48,0.58,0.49
2026,5315286,Aitana Rosello Lopez,Utah State,G,Guard,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5315286.png,30,10,572,19.07,106,3.53,7.41,31,1.03,2.17,12,0.4,0.84,19,0.63,1.33,27,0.9,1.89,15,0.5,1.05,7,0.23,0.49,38,1.27,2.66,0.34,0.09,0.24,0.68,0.17,0.35,0.38,0.16,0.1,0.21,0.03,0.04,0.17,0.05,0.06,0.3,0.15,0.78,0.45,0.01,0.01,0.21,0.17,0.23,0.21,0.51,0.47,0.16,0.96,0.18,0.04,0.12,0.34,0.77,0.41,0.26,0.48,0.47,0.46,0.56,0.61,0.55,0.57,0.52,0.5,0.39,0.55,0.59
2026,5315287,Paloma Munoz Herreros,Utah State,G,Guard,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5315287.png,30,2,298,9.93,81,2.7,10.87,29,0.97,3.89,4,0.13,0.54,25,0.83,3.36,3,0.1,0.4,8,0.27,1.07,1,0.03,0.13,18,0.6,2.42,0.35,0.3,0.54,0.67,0.22,0.43,0.46,0.18,0.02,0.17,0.02,0.1,0.32,0.24,0.23,0.01,0.06,0.47,0.29,0.38,0.27,0.2,0.77,0.4,0.21,0.51,0.47,0.16,0.96,0.18,0.04,0.12,0.34,0.77,0.41,0.26,0.48,0.47,0.46,0.56,0.61,0.55,0.57,0.52,0.5,0.39,0.55,0.59
2026,5315288,Bella Cosme,Utah State,G,Guard,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5315288.png,24,0,266,11.08,39,1.62,5.86,22,0.92,3.31,0,0,0,22,0.92,3.31,23,0.96,3.46,6,0.25,0.9,0,0,0,15,0.62,2.26,0.24,0.25,0.76,NA,0,0.34,0.34,0.14,0.18,0.21,0,0.1,0.09,0.01,0.04,0.66,0.05,0.73,0.01,0.34,0.15,NA,0.97,0.01,0.21,0.51,0.47,0.16,0.96,0.18,0.04,0.12,0.34,0.77,0.41,0.26,0.48,0.47,0.46,0.56,0.61,0.55,0.57,0.52,0.5,0.39,0.55,0.59
2026,5315289,Andjela Marojevic,Utah State,F,Forward,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5315289.png,17,0,116,6.82,45,2.65,15.52,20,1.18,6.9,7,0.41,2.41,13,0.76,4.48,4,0.24,1.38,5,0.29,1.72,0,0,0,8,0.47,2.76,0.45,0.25,0.29,1,0.1,0.49,0.51,0.23,0.09,0.15,0.07,0.14,0.74,0.38,0.41,0.55,0.16,0.48,0.32,0.27,0.27,1,0.84,0.02,0.21,0.52,0.48,0.1,0.73,0.18,0.1,0.19,0.29,0.68,0.16,0.29,0.6,0.4,0.34,0.56,0.6,0.62,0.66,0.54,0.44,0.48,0.58,0.49
2026,5315291,Macie Brown,Utah State,F,Forward,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5315291.png,28,6,411,14.68,56,2,5.45,81,2.89,7.88,20,0.71,1.95,61,2.18,5.94,16,0.57,1.56,18,0.64,1.75,2,0.07,0.19,16,0.57,1.56,0.35,0.08,0.33,0.31,0.18,0.36,0.36,0.12,0.08,0.17,0.06,0.18,0.02,0.02,0.07,0.53,0.52,0.61,0.14,0.48,0.07,0.01,0.88,0.21,0.21,0.52,0.48,0.1,0.73,0.18,0.1,0.19,0.29,0.68,0.16,0.29,0.6,0.4,0.34,0.56,0.6,0.62,0.66,0.54,0.44,0.48,0.58,0.49
2026,5315505,Paige Lofing,Gonzaga,G,Guard,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5315505.png,27,0,174,6.44,59,2.19,13.56,12,0.44,2.76,1,0.04,0.23,11,0.41,2.53,8,0.3,1.84,3,0.11,0.69,2,0.07,0.46,12,0.44,2.76,0.36,0.42,0.76,0.64,0.22,0.52,0.54,0.19,0.08,0.18,0.01,0.08,0.33,0.68,0.86,0.11,0.01,0.55,0.08,0.12,0.86,0.15,0.97,0.36,0.21,0.51,0.47,0.16,0.96,0.18,0.04,0.12,0.34,0.77,0.41,0.26,0.48,0.47,0.46,0.56,0.61,0.55,0.57,0.52,0.5,0.39,0.55,0.59
2026,5315506,Julia Wilson,Gonzaga,G,Guard,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5315506.png,31,0,325,10.48,62,2,7.63,34,1.1,4.18,4,0.13,0.49,30,0.97,3.69,29,0.94,3.57,11,0.35,1.35,3,0.1,0.37,17,0.55,2.09,0.38,0.43,0.23,0.59,0.28,0.43,0.46,0.13,0.15,0.2,0.02,0.11,0.05,0.22,0.26,0.55,0.1,0.73,0.32,0.44,0.89,0.09,0.15,0.67,0.21,0.51,0.47,0.16,0.96,0.18,0.04,0.12,0.34,0.77,0.41,0.26,0.48,0.47,0.46,0.56,0.61,0.55,0.57,0.52,0.5,0.39,0.55,0.59
2026,5315507,Jaiden Haile,Gonzaga,F,Forward,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5315507.png,34,0,652,19.18,241,7.09,14.79,217,6.38,13.31,105,3.09,6.44,112,3.29,6.87,43,1.26,2.64,12,0.35,0.74,9,0.26,0.55,36,1.06,2.21,0.55,0,0.01,0.51,0.53,0.55,0.55,0.19,0.13,0.14,0.22,0.21,0.35,0.76,0.89,0.78,0.21,0.27,1,0.72,0.02,0.12,0.26,1,0.21,0.52,0.48,0.1,0.73,0.18,0.1,0.19,0.29,0.68,0.16,0.29,0.6,0.4,0.34,0.56,0.6,0.62,0.66,0.54,0.44,0.48,0.58,0.49
2026,5315510,Katelyn Field,Oregon St,G,Guard,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5315510.png,29,0,270,9.31,52,1.79,7.7,26,0.9,3.85,1,0.03,0.15,25,0.86,3.7,5,0.17,0.74,4,0.14,0.59,2,0.07,0.3,12,0.41,1.78,0.32,0.34,0.7,1,0.16,0.44,0.49,0.13,0.03,0.18,0.01,0.1,0.04,0.31,0.3,0.02,0.02,0.62,0.02,0.38,0.5,1,0.92,0.18,0.21,0.51,0.47,0.16,0.96,0.18,0.04,0.12,0.34,0.77,0.41,0.26,0.48,0.47,0.46,0.56,0.61,0.55,0.57,0.52,0.5,0.39,0.55,0.59
2026,5315511,Lara Alonso-Basurto,Oregon St,F,Forward,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5315511.png,35,0,555,15.86,170,4.86,12.25,164,4.69,11.82,60,1.71,4.32,104,2.97,7.5,14,0.4,1.01,10,0.29,0.72,22,0.63,1.59,42,1.2,3.03,0.47,0.26,0.2,0.5,0.48,0.5,0.51,0.2,0.05,0.2,0.15,0.21,0.44,0.31,0.57,0.23,0.16,0.68,0.94,0.68,0.33,0.06,0.64,0.95,0.21,0.52,0.48,0.1,0.73,0.18,0.1,0.19,0.29,0.68,0.16,0.29,0.6,0.4,0.34,0.56,0.6,0.62,0.66,0.54,0.44,0.48,0.58,0.49
2026,5315512,Keira Lindemans,Oregon St,G,Guard,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5315512.png,28,0,326,11.64,40,1.43,4.91,39,1.39,4.79,8,0.29,0.98,31,1.11,3.8,24,0.86,2.94,14,0.5,1.72,1,0.04,0.12,22,0.79,2.7,0.35,0.2,0.47,0.86,0.16,0.4,0.43,0.11,0.13,0.32,0.03,0.11,0.02,0.1,0.16,0.43,0.16,0.97,0.53,0.43,0.05,0.83,0.61,0.21,0.21,0.51,0.47,0.16,0.96,0.18,0.04,0.12,0.34,0.77,0.41,0.26,0.48,0.47,0.46,0.56,0.61,0.55,0.57,0.52,0.5,0.39,0.55,0.59
