league,season,population,team,dimension,category,unit,source,off_n,off_freq,off_ppp,off_ppp_pctl,def_n,def_ppp,def_ppp_pctl
wnba,2026,national,SEA,shot_zone,corner_3,attempt,espn_derived,176,0.06609087495306046,0.9545454545454546,0,192,1.09375,36
wnba,2026,national,SEA,shot_zone,mid_range,attempt,espn_derived,396,0.14870446864438602,0.5656565656565656,21,438,0.6027397260273972,7
wnba,2026,national,SEA,shot_zone,paint,attempt,espn_derived,612,0.22981599699586933,0.9411764705882353,43,563,0.9200710479573713,14
wnba,2026,national,TOR,ball_security,dead_ball_to,possession,espn_derived,257,0.07876187557462458,0,43,231,0.021645021645021644,82
wnba,2026,national,TOR,ball_security,live_ball_to,possession,espn_derived,320,0.09806926141587496,0,36,286,0,86
wnba,2026,national,TOR,ball_security,no_turnover,possession,espn_derived,2686,0.8231688630095004,1.2728965003723007,43,2752,1.3561046511627908,64
wnba,2026,national,TOR,context,halfcourt,possession,espn_derived,2484,0.7612626417407294,0.9903381642512077,43,2390,1.082845188284519,100
wnba,2026,national,TOR,context,second_chance,possession,espn_derived,457,0.14005516395954642,1.052516411378556,57,523,1.21414913957935,100
wnba,2026,national,TOR,context,transition,possession,espn_derived,322,0.09868219429972418,1.484472049689441,57,356,1.4438202247191012,57
wnba,2026,national,TOR,creation,assisted,made_fg,espn_derived,791,0.6624790619765494,2.404551201011378,79,894,2.368008948545861,57
wnba,2026,national,TOR,creation,unassisted,made_fg,espn_derived,403,0.33752093802345057,2.166253101736973,93,440,2.1136363636363638,50
wnba,2026,national,TOR,shot_zone,above_break_3,attempt,espn_derived,819,0.31682785299806576,1.0915750915750915,50,768,1.078125,50
wnba,2026,national,TOR,shot_zone,at_rim,attempt,espn_derived,740,0.2862669245647969,1.3756756756756756,36,904,1.4026548672566372,50
wnba,2026,national,TOR,shot_zone,corner_3,attempt,espn_derived,234,0.09052224371373307,1.141025641025641,57,258,1.197674418604651,64
wnba,2026,national,TOR,shot_zone,mid_range,attempt,espn_derived,387,0.14970986460348162,0.5891472868217055,29,368,0.6358695652173914,36
wnba,2026,national,TOR,shot_zone,paint,attempt,espn_derived,405,0.15667311411992263,0.908641975308642,29,432,0.9444444444444444,43
wnba,2026,national,WSH,ball_security,dead_ball_to,possession,espn_derived,258,0.08004964318957493,0.003875968992248062,14,258,0.003875968992248062,4
wnba,2026,national,WSH,ball_security,live_ball_to,possession,espn_derived,376,0.11666149550108594,0.0026595744680851063,7,252,0.003968253968253968,100
wnba,2026,national,WSH,ball_security,no_turnover,possession,espn_derived,2589,0.8032888613093391,1.2734646581691773,0,2699,1.2152649129307151,50
wnba,2026,national,WSH,context,halfcourt,possession,espn_derived,2440,0.7570586410176854,0.9725409836065574,14,2436,0.9536124794745484,7
wnba,2026,national,WSH,context,second_chance,possession,espn_derived,558,0.17313062364256904,1.0698924731182795,79,439,1.0113895216400912,36
wnba,2026,national,WSH,context,transition,possession,espn_derived,225,0.06981073533974558,1.4622222222222223,50,334,1.5419161676646707,86
wnba,2026,national,WSH,creation,assisted,made_fg,espn_derived,782,0.6683760683760683,2.2813299232736575,7,798,2.3796992481203008,79
wnba,2026,national,WSH,creation,unassisted,made_fg,espn_derived,388,0.3316239316239316,2.0618556701030926,7,391,2.1099744245524295,36
wnba,2026,national,WSH,shot_zone,above_break_3,attempt,espn_derived,553,0.22580645161290322,0.9330922242314648,7,748,1.0588235294117647,43
wnba,2026,national,WSH,shot_zone,at_rim,attempt,espn_derived,817,0.33360555328705593,1.412484700122399,43,566,1.431095406360424,64
wnba,2026,national,WSH,shot_zone,corner_3,attempt,espn_derived,192,0.07839934667211107,1.125,50,206,1.1941747572815533,57
wnba,2026,national,WSH,shot_zone,mid_range,attempt,espn_derived,316,0.12903225806451613,0.6012658227848101,36,508,0.6456692913385826,43
wnba,2026,national,WSH,shot_zone,paint,attempt,espn_derived,571,0.23315639036341365,0.8896672504378283,7,597,0.9179229480737019,7
